MO;DY;HR;SZA;a;Ho
7;29;7;62.91;22.4777;505.0975
7;29;8;53.99;31.6044;691.8299
7;29;9;45.75;40.3532;854.5497
7;29;10;38.97;48.0936;982.0917
7;29;11;34.76;53.8684;1065.7231
7;29;12;34.2;56.4543;1099.7167
7;29;13;37.48;55.0656;1081.7348
7;29;14;43.68;50.1450;1012.9871
7;29;15;51.61;42.8882;898.1498
7;29;16;60.41;34.3629;745.0517
7;29;17;69.5;25.2875;564.1564
7;29;18;78.46;16.1467;367.9104
7;29;19;86.88;7.3191;170.2844
7;29;20;90.0;-0.8415;0.0000
7;29;21;90.0;-7.9593;0.0000
7;29;22;90.0;-9.0000;0.0000
7;29;23;90.0;-9.0000;0.0000
7;30;0;90.0;-9.0000;0.0000
7;30;1;90.0;-9.0000;0.0000
7;30;2;90.0;-9.0000;0.0000
7;30;3;90.0;-9.0000;0.0000
7;30;4;88.62;-3.2729;0.0000
7;30;5;81.01;4.5899;108.8281
7;30;6;72.16;13.2342;303.3533
7;30;7;63.09;22.3016;501.4710
7;30;8;54.17;31.4262;688.4947
7;30;9;45.95;40.1660;851.4619
7;30;10;39.18;47.8903;979.1885
7;30;11;34.99;53.6448;1062.9284
7;30;12;34.44;56.2171;1096.9465
7;30;13;37.71;54.8323;1078.9031
7;30;14;43.89;49.9278;1010.0118
7;30;15;51.81;42.6868;894.9582
7;30;16;60.6;34.1715;741.5860
7;30;17;69.69;25.0996;560.3786
7;30;18;78.66;15.9569;363.8071
7;30;19;87.05;7.1228;165.8935
7;30;20;90.0;-1.0474;0.0000
7;30;21;90.0;-8.1768;0.0000
7;30;22;90.0;-9.0000;0.0000
7;30;23;90.0;-9.0000;0.0000
7;31;0;90.0;-9.0000;0.0000
7;31;1;90.0;-9.0000;0.0000
7;31;2;90.0;-9.0000;0.0000
7;31;3;90.0;-9.0000;0.0000
7;31;4;88.73;-3.4744;0.0000
7;31;5;81.19;4.3997;104.5940
7;31;6;72.34;13.0521;299.3592
7;31;7;63.26;22.1229;497.7890
7;31;8;54.35;31.2453;685.1051
7;31;9;46.14;39.9759;848.3180
7;31;10;39.4;47.6834;976.2251
7;31;11;35.22;53.4169;1060.0672
7;31;12;34.68;55.9749;1094.1018
7;31;13;37.94;54.5934;1075.9876
7;31;14;44.1;49.7048;1006.9426
7;31;15;52.01;42.4796;891.6631
7;31;16;60.79;33.9744;738.0081
7;31;17;69.88;24.9061;556.4809
7;31;18;78.85;15.7615;359.5787
7;31;19;87.22;6.9210;161.3774
7;31;20;90.0;-1.2589;0.0000
7;31;21;90.0;-8.3999;0.0000
7;31;22;90.0;-9.0000;0.0000
7;31;23;90.0;-9.0000;0.0000
8;1;0;90.0;-9.0000;0.0000
8;1;1;90.0;-9.0000;0.0000
8;1;2;90.0;-9.0000;0.0000
8;1;3;90.0;-9.0000;0.0000
8;1;4;88.83;-3.6789;0.0000
8;1;5;81.38;4.2069;100.3043
8;1;6;72.52;12.8675;295.3076
8;1;7;63.45;21.9418;494.0523
8;1;8;54.54;31.0617;681.6614
8;1;9;46.34;39.7827;845.1181
8;1;10;39.62;47.4730;973.2015
8;1;11;35.46;53.1848;1057.1395
8;1;12;34.93;55.7278;1091.1824
8;1;13;38.18;54.3491;1072.9880
8;1;14;44.32;49.4760;1003.7796
8;1;15;52.21;42.2667;888.2644
8;1;16;61.0;33.7716;734.3177
8;1;17;70.09;24.7071;552.4636
8;1;18;79.06;15.5606;355.2257
8;1;19;87.4;6.7138;156.7374
8;1;20;90.0;-1.4759;0.0000
8;1;21;90.0;-8.6284;0.0000
8;1;22;90.0;-9.0000;0.0000
8;1;23;90.0;-9.0000;0.0000
8;2;0;90.0;-9.0000;0.0000
8;2;1;90.0;-9.0000;0.0000
8;2;2;90.0;-9.0000;0.0000
8;2;3;90.0;-9.0000;0.0000
8;2;4;88.94;-3.8864;0.0000
8;2;5;81.57;4.0115;95.9609
8;2;6;72.71;12.6805;291.1998
8;2;7;63.63;21.7583;490.2618
8;2;8;54.73;30.8756;678.1642
8;2;9;46.55;39.5867;841.8625
8;2;10;39.85;47.2591;970.1176
8;2;11;35.71;52.9487;1054.1447
8;2;12;35.18;55.4760;1088.1876
8;2;13;38.42;54.0994;1069.9037
8;2;14;44.55;49.2415;1000.5223
8;2;15;52.43;42.0481;884.7620
8;2;16;61.2;33.5633;730.5151
8;2;17;70.29;24.5026;548.3271
8;2;18;79.27;15.3542;350.7490
8;2;19;87.57;6.5011;151.9749
8;2;20;90.0;-1.6983;0.0000
8;2;21;90.0;-8.8624;0.0000
8;2;22;90.0;-9.0000;0.0000
8;2;23;90.0;-9.0000;0.0000
8;3;0;90.0;-9.0000;0.0000
8;3;1;90.0;-9.0000;0.0000
8;3;2;90.0;-9.0000;0.0000
8;3;3;90.0;-9.0000;0.0000
8;3;4;89.04;-4.0968;0.0000
8;3;5;81.77;3.8136;91.5658
8;3;6;72.9;12.4911;287.0368
8;3;7;63.82;21.5724;486.4182
8;3;8;54.93;30.6870;674.6139
8;3;9;46.76;39.3877;838.5514
8;3;10;40.08;47.0418;966.9734
8;3;11;35.96;52.7084;1051.0828
8;3;12;35.44;55.2193;1085.1174
8;3;13;38.67;53.8444;1066.7346
8;3;14;44.78;49.0014;997.1704
8;3;15;52.65;41.8238;881.1556
8;3;16;61.42;33.3494;726.6003
8;3;17;70.5;24.2926;544.0719
8;3;18;79.49;15.1425;346.1493
8;3;19;87.74;6.2830;147.0913
8;3;20;90.0;-1.9261;0.0000
8;3;21;90.0;-9.0000;0.0000
8;3;22;90.0;-9.0000;0.0000
8;3;23;90.0;-9.0000;0.0000
8;4;0;90.0;-9.0000;0.0000
8;4;1;90.0;-9.0000;0.0000
8;4;2;90.0;-9.0000;0.0000
8;4;3;90.0;-9.0000;0.0000
8;4;4;89.14;-4.3099;0.0000
8;4;5;81.96;3.6131;87.1209
8;4;6;73.09;12.2994;282.8198
8;4;7;64.01;21.3842;482.5222
8;4;8;55.13;30.4959;671.0109
8;4;9;46.97;39.1860;835.1849
8;4;10;40.31;46.8212;963.7686
8;4;11;36.22;52.4642;1047.9534
8;4;12;35.7;54.9581;1081.9711
8;4;13;38.92;53.5842;1063.4803
8;4;14;45.02;48.7558;993.7236
8;4;15;52.88;41.5939;877.4455
8;4;16;61.64;33.1300;722.5737
8;4;17;70.72;24.0772;539.6983
8;4;18;79.71;14.9254;341.4274
8;4;19;87.91;6.0596;142.0884
8;4;20;90.0;-2.1592;0.0000
8;4;21;90.0;-9.0000;0.0000
8;4;22;90.0;-9.0000;0.0000
8;4;23;90.0;-9.0000;0.0000
8;5;0;90.0;-9.0000;0.0000
8;5;1;90.0;-9.0000;0.0000
8;5;2;90.0;-9.0000;0.0000
8;5;3;90.0;-9.0000;0.0000
8;5;4;89.23;-4.5257;0.0000
8;5;5;82.16;3.4103;82.6286
8;5;6;73.28;12.1055;278.5499
8;5;7;64.2;21.1938;478.5746
8;5;8;55.33;30.3023;667.3556
8;5;9;47.18;38.9814;831.7630
8;5;10;40.55;46.5972;960.5033
8;5;11;36.48;52.2160;1044.7563
8;5;12;35.97;54.6922;1078.7487
8;5;13;39.18;53.3188;1060.1403
8;5;14;45.26;48.5047;990.1819
8;5;15;53.11;41.3586;873.6312
8;5;16;61.86;32.9051;718.4352
8;5;17;70.95;23.8565;535.2070
8;5;18;79.93;14.7031;336.5843
8;5;19;88.07;5.8310;136.9678
8;5;20;90.0;-2.3975;0.0000
8;5;21;90.0;-9.0000;0.0000
8;5;22;90.0;-9.0000;0.0000
8;5;23;90.0;-9.0000;0.0000
8;6;0;90.0;-9.0000;0.0000
8;6;1;90.0;-9.0000;0.0000
8;6;2;90.0;-9.0000;0.0000
8;6;3;90.0;-9.0000;0.0000
8;6;4;89.32;-4.7442;0.0000
8;6;5;82.36;3.2052;78.0913
8;6;6;73.48;11.9094;274.2281
8;6;7;64.4;21.0012;474.5762
8;6;8;55.53;30.1064;663.6484
8;6;9;47.4;38.7741;828.2859
8;6;10;40.79;46.3700;957.1773
8;6;11;36.74;51.9639;1041.4912
8;6;12;36.25;54.4218;1075.4496
8;6;13;39.45;53.0484;1056.7145
8;6;14;45.51;48.2483;986.5449
8;6;15;53.34;41.1178;869.7131
8;6;16;62.09;32.6749;714.1852
8;6;17;71.17;23.6305;530.5984
8;6;18;80.17;14.4756;331.6208
8;6;19;88.23;5.5973;131.7315
8;6;20;90.0;-2.6410;0.0000
8;6;21;90.0;-9.0000;0.0000
8;6;22;90.0;-9.0000;0.0000
8;6;23;90.0;-9.0000;0.0000
8;7;0;90.0;-9.0000;0.0000
8;7;1;90.0;-9.0000;0.0000
8;7;2;90.0;-9.0000;0.0000
8;7;3;90.0;-9.0000;0.0000
8;7;4;89.51;-4.9652;0.0000
8;7;5;82.45;2.9978;73.5115
8;7;6;73.67;11.7111;269.8557
8;7;7;64.59;20.8064;470.5276
8;7;8;55.73;29.9081;659.8898
8;7;9;47.62;38.5640;824.7537
8;7;10;41.03;46.1395;953.7905
8;7;11;37.01;51.7080;1038.1578
8;7;12;36.52;54.1470;1072.0737
8;7;13;39.72;52.7730;1053.2026
8;7;14;45.77;47.9866;982.8126
8;7;15;53.58;40.8717;865.6911
8;7;16;62.32;32.4394;709.8241
8;7;17;71.41;23.3993;525.8733
8;7;18;80.4;14.2429;326.5381
8;7;19;88.38;5.3584;126.3815
8;7;20;90.0;-2.8895;0.0000
8;7;21;90.0;-9.0000;0.0000
8;7;22;90.0;-9.0000;0.0000
8;7;23;90.0;-9.0000;0.0000
8;8;0;90.0;-9.0000;0.0000
8;8;1;90.0;-9.0000;0.0000
8;8;2;90.0;-9.0000;0.0000
8;8;3;90.0;-9.0000;0.0000
8;8;4;90.0;-5.1887;0.0000
8;8;5;82.25;2.7882;68.8922
8;8;6;73.87;11.5108;265.4336
8;8;7;64.79;20.6095;466.4295
8;8;8;55.94;29.7075;656.0801
8;8;9;47.85;38.3513;821.1665
8;8;10;41.28;45.9059;950.3428
8;8;11;37.28;51.4483;1034.7560
8;8;12;36.8;53.8678;1068.6207
8;8;13;40.0;52.4927;1049.6043
8;8;14;46.03;47.7197;978.9848
8;8;15;53.83;40.6203;861.5652
8;8;16;62.56;32.1987;705.3522
8;8;17;71.64;23.1629;521.0325
8;8;18;80.65;14.0052;321.3373
8;8;19;88.54;5.1146;120.9200
8;8;20;90.0;-3.1431;0.0000
8;8;21;90.0;-9.0000;0.0000
8;8;22;90.0;-9.0000;0.0000
8;8;23;90.0;-9.0000;0.0000
8;9;0;90.0;-9.0000;0.0000
8;9;1;90.0;-9.0000;0.0000
8;9;2;90.0;-9.0000;0.0000
8;9;3;90.0;-9.0000;0.0000
8;9;4;90.0;-5.4146;0.0000
8;9;5;82.53;2.5764;64.2362
8;9;6;74.07;11.3085;260.9628
8;9;7;65.0;20.4105;462.2825
8;9;8;56.15;29.5046;652.2195
8;9;9;48.07;38.1359;817.5244
8;9;10;41.53;45.6690;946.8339
8;9;11;37.56;51.1848;1031.2854
8;9;12;37.09;53.5844;1065.0901
8;9;13;40.27;52.2077;1045.9194
8;9;14;46.29;47.4476;975.0616
8;9;15;54.08;40.3637;857.3358
8;9;16;62.81;31.9528;700.7700
8;9;17;71.89;22.9215;516.0765
8;9;18;80.89;13.7625;316.0194
8;9;19;88.68;4.8658;115.3415
8;9;20;90.0;-3.4015;0.0000
8;9;21;90.0;-9.0000;0.0000
8;9;22;90.0;-9.0000;0.0000
8;9;23;90.0;-9.0000;0.0000
8;10;0;90.0;-9.0000;0.0000
8;10;1;90.0;-9.0000;0.0000
8;10;2;90.0;-9.0000;0.0000
8;10;3;90.0;-9.0000;0.0000
8;10;4;90.0;-5.6429;0.0000
8;10;5;82.81;2.3626;59.5470
8;10;6;74.28;11.1041;256.4445
8;10;7;65.2;20.2095;458.0874
8;10;8;56.36;29.2994;648.3084
8;10;9;48.3;37.9179;813.8274
8;10;10;41.79;45.4291;943.2639
8;10;11;37.84;50.9178;1027.7458
8;10;12;37.38;53.2967;1061.4818
8;10;13;40.56;51.9179;1042.1477
8;10;14;46.56;47.1706;971.0427
8;10;15;54.34;40.1019;853.0028
8;10;16;63.06;31.7019;696.0780
8;10;17;72.14;22.6751;511.0063
8;10;18;81.15;13.5148;310.5858
8;10;19;88.82;4.6121;109.6693
8;10;20;90.0;-3.6648;0.0000
8;10;21;90.0;-9.0000;0.0000
8;10;22;90.0;-9.0000;0.0000
8;10;23;90.0;-9.0000;0.0000
8;11;0;90.0;-9.0000;0.0000
8;11;1;90.0;-9.0000;0.0000
8;11;2;90.0;-9.0000;0.0000
8;11;3;90.0;-9.0000;0.0000
8;11;4;90.0;-5.8734;0.0000
8;11;5;83.08;2.1468;54.8279
8;11;6;74.48;10.8979;251.8796
8;11;7;65.41;20.0065;453.8447
8;11;8;56.58;29.0921;644.3472
8;11;9;48.54;37.6973;810.0756
8;11;10;42.04;45.1861;939.6326
8;11;11;38.12;50.6471;1024.1370
8;11;12;37.68;53.0050;1057.7956
8;11;13;40.85;51.6235;1038.2890
8;11;14;46.84;46.8886;966.9282
8;11;15;54.6;39.8351;848.5667
8;11;16;63.31;31.4459;691.2766
8;11;17;72.39;22.4238;505.8229
8;11;18;81.4;13.2624;305.0378
8;11;19;88.96;4.3536;103.8964
8;11;20;90.0;-3.9329;0.0000
8;11;21;90.0;-9.0000;0.0000
8;11;22;90.0;-9.0000;0.0000
8;11;23;90.0;-9.0000;0.0000
8;12;0;90.0;-9.0000;0.0000
8;12;1;90.0;-9.0000;0.0000
8;12;2;90.0;-9.0000;0.0000
8;12;3;90.0;-9.0000;0.0000
8;12;4;90.0;-6.1061;0.0000
8;12;5;83.35;1.9290;50.0829
8;12;6;74.69;10.6898;247.2691
8;12;7;65.61;19.8016;449.5550
8;12;8;56.79;28.8826;640.3362
8;12;9;48.77;37.4742;806.2689
8;12;10;42.31;44.9401;935.9398
8;12;11;38.4;50.3729;1020.4588
8;12;12;37.98;52.7092;1054.0313
8;12;13;41.14;51.3246;1034.3433
8;12;14;47.12;46.6018;962.7183
8;12;15;54.87;39.5634;844.0277
8;12;16;63.57;31.1851;686.3666
8;12;17;72.65;22.1677;500.5270
8;12;18;81.66;13.0052;299.3767
8;12;19;89.09;4.0905;98.0250
8;12;20;90.0;-4.2057;0.0000
8;12;21;90.0;-9.0000;0.0000
8;12;22;90.0;-9.0000;0.0000
8;12;23;90.0;-9.0000;0.0000
8;13;0;90.0;-9.0000;0.0000
8;13;1;90.0;-9.0000;0.0000
8;13;2;90.0;-9.0000;0.0000
8;13;3;90.0;-9.0000;0.0000
8;13;4;90.0;-6.3409;0.0000
8;13;5;83.62;1.7093;45.3160
8;13;6;74.9;10.4799;242.6141
8;13;7;65.82;19.5947;445.2190
8;13;8;57.01;28.6709;636.2755
8;13;9;49.01;37.2486;802.4076
8;13;10;42.57;44.6911;932.1854
8;13;11;38.7;50.0952;1016.7109
8;13;12;38.29;52.4094;1050.1884
8;13;13;41.45;51.0213;1030.3104
8;13;14;47.4;46.3102;958.4129
8;13;15;55.14;39.2868;839.3861
8;13;16;63.84;30.9194;681.3486
8;13;17;72.91;21.9068;495.1198
8;13;18;81.93;12.7433;293.6039
8;13;19;89.21;3.8227;92.0580
8;13;20;90.0;-4.4830;0.0000
8;13;21;90.0;-9.0000;0.0000
8;13;22;90.0;-9.0000;0.0000
8;13;23;90.0;-9.0000;0.0000
8;14;0;90.0;-9.0000;0.0000
8;14;1;90.0;-9.0000;0.0000
8;14;2;90.0;-9.0000;0.0000
8;14;3;90.0;-9.0000;0.0000
8;14;4;90.0;-6.5778;0.0000
8;14;5;83.89;1.4878;40.5316
8;14;6;75.11;10.2682;237.9154
8;14;7;66.03;19.3860;440.8371
8;14;8;57.23;28.4572;632.1655
8;14;9;49.25;37.0205;798.4915
8;14;10;42.84;44.4391;928.3693
8;14;11;38.99;49.8141;1012.8932
8;14;12;38.59;52.1057;1046.2670
8;14;13;41.75;50.7137;1026.1903
8;14;14;47.69;46.0139;954.0122
8;14;15;55.42;39.0054;834.6424
8;14;16;64.11;30.6489;676.2233
8;14;17;73.18;21.6413;489.6023
8;14;18;82.2;12.4768;287.7211
8;14;19;89.33;3.5504;85.9989
8;14;20;90.0;-4.7648;0.0000
8;14;21;90.0;-9.0000;0.0000
8;14;22;90.0;-9.0000;0.0000
8;14;23;90.0;-9.0000;0.0000
8;15;0;90.0;-9.0000;0.0000
8;15;1;90.0;-9.0000;0.0000
8;15;2;90.0;-9.0000;0.0000
8;15;3;90.0;-9.0000;0.0000
8;15;4;90.0;-6.8167;0.0000
8;15;5;84.14;1.2645;35.7344
8;15;6;75.32;10.0548;233.1741
8;15;7;66.25;19.1755;436.4100
8;15;8;57.46;28.2414;628.0065
8;15;9;49.49;36.7899;794.5207
8;15;10;43.11;44.1843;924.4914
8;15;11;39.29;49.5296;1009.0054
8;15;12;38.91;51.7983;1042.2670
8;15;13;42.06;50.4018;1021.9828
8;15;14;47.99;45.7131;949.5164
8;15;15;55.7;38.7194;829.7970
8;15;16;64.38;30.3738;670.9915
8;15;17;73.45;21.3711;483.9757
8;15;18;82.22;12.2058;281.7298
8;15;19;89.68;3.2736;79.8515
8;15;20;90.0;-5.0511;0.0000
8;15;21;90.0;-9.0000;0.0000
8;15;22;90.0;-9.0000;0.0000
8;15;23;90.0;-9.0000;0.0000
8;16;0;90.0;-9.0000;0.0000
8;16;1;90.0;-9.0000;0.0000
8;16;2;90.0;-9.0000;0.0000
8;16;3;90.0;-9.0000;0.0000
8;16;4;90.0;-7.0575;0.0000
8;16;5;84.4;1.0395;30.9294
8;16;6;75.54;9.8397;228.3910
8;16;7;66.46;18.9632;431.9381
8;16;8;57.68;28.0235;623.7986
8;16;9;49.74;36.5570;790.4953
8;16;10;43.38;43.9265;920.5515
8;16;11;39.6;49.2418;1005.0475
8;16;12;39.22;51.4871;1038.1881
8;16;13;42.37;50.0858;1017.6881
8;16;14;48.29;45.4078;944.9257
8;16;15;55.99;38.4288;824.8504
8;16;16;64.66;30.0942;665.6539
8;16;17;73.73;21.0965;478.2412
8;16;18;82.28;11.9304;275.6316
8;16;19;90.0;2.9925;73.6208
8;16;20;90.0;-5.3416;0.0000
8;16;21;90.0;-9.0000;0.0000
8;16;22;90.0;-9.0000;0.0000
8;16;23;90.0;-9.0000;0.0000
8;17;0;90.0;-9.0000;0.0000
8;17;1;90.0;-9.0000;0.0000
8;17;2;90.0;-9.0000;0.0000
8;17;3;90.0;-9.0000;0.0000
8;17;4;90.0;-7.3001;0.0000
8;17;5;84.65;0.8129;26.1220
8;17;6;75.75;9.6230;223.5672
8;17;7;66.68;18.7492;427.4221
8;17;8;57.91;27.8037;619.5422
8;17;9;49.99;36.3216;786.4152
8;17;10;43.66;43.6660;916.5495
8;17;11;39.9;48.9507;1001.0191
8;17;12;39.54;51.1723;1034.0302
8;17;13;42.69;49.7657;1013.3062
8;17;14;48.59;45.0982;940.2403
8;17;15;56.28;38.1336;819.8031
8;17;16;64.94;29.8100;660.2117
8;17;17;74.01;20.8175;472.4000
8;17;18;82.66;11.6507;269.4283
8;17;19;90.0;2.7071;67.3122
8;17;20;90.0;-5.6364;0.0000
8;17;21;90.0;-9.0000;0.0000
8;17;22;90.0;-9.0000;0.0000
8;17;23;90.0;-9.0000;0.0000
8;18;0;90.0;-9.0000;0.0000
8;18;1;90.0;-9.0000;0.0000
8;18;2;90.0;-9.0000;0.0000
8;18;3;90.0;-9.0000;0.0000
8;18;4;90.0;-7.5445;0.0000
8;18;5;84.9;0.5846;21.3179
8;18;6;75.97;9.4047;218.7035
8;18;7;66.9;18.5334;422.8623
8;18;8;58.14;27.5818;615.2373
8;18;9;50.24;36.0840;782.2804
8;18;10;43.94;43.4027;912.4854
8;18;11;40.21;48.6565;996.9203
8;18;12;39.87;50.8539;1029.7934
8;18;13;43.01;49.4416;1008.8371
8;18;14;48.9;44.7842;935.4607
8;18;15;56.57;37.8341;814.6559
8;18;16;65.23;29.5215;654.6656
8;18;17;74.29;20.5341;466.4536
8;18;18;83.03;11.3667;263.1217
8;18;19;90.0;2.4176;60.9324
8;18;20;90.0;-5.9353;0.0000
8;18;21;90.0;-9.0000;0.0000
8;18;22;90.0;-9.0000;0.0000
8;18;23;90.0;-9.0000;0.0000
8;19;0;90.0;-9.0000;0.0000
8;19;1;90.0;-9.0000;0.0000
8;19;2;90.0;-9.0000;0.0000
8;19;3;90.0;-9.0000;0.0000
8;19;4;90.0;-7.7907;0.0000
8;19;5;85.14;0.3548;16.5232
8;19;6;76.19;9.1848;213.8009
8;19;7;67.12;18.3160;418.2594
8;19;8;58.37;27.3580;610.8843
8;19;9;50.49;35.8439;778.0911
8;19;10;44.22;43.1366;908.3590
8;19;11;40.52;48.3591;992.7509
8;19;12;40.2;50.5320;1025.4774
8;19;13;43.33;49.1138;1004.2810
8;19;14;49.21;44.4662;930.5871
8;19;15;56.87;37.5303;809.4093
8;19;16;65.52;29.2287;649.0167
8;19;17;74.58;20.2466;460.4032
8;19;18;83.39;11.0787;256.7138
8;19;19;90.0;2.1239;54.4888
8;19;20;90.0;-6.2383;0.0000
8;19;21;90.0;-9.0000;0.0000
8;19;22;90.0;-9.0000;0.0000
8;19;23;90.0;-9.0000;0.0000
8;20;0;90.0;-9.0000;0.0000
8;20;1;90.0;-9.0000;0.0000
8;20;2;90.0;-9.0000;0.0000
8;20;3;90.0;-9.0000;0.0000
8;20;4;90.0;-8.0384;0.0000
8;20;5;85.38;0.1235;11.7444
8;20;6;76.41;8.9635;208.8602
8;20;7;67.34;18.0969;413.6136
8;20;8;58.61;27.1323;606.4834
8;20;9;50.75;35.6016;773.8471
8;20;10;44.51;42.8678;904.1702
8;20;11;40.84;48.0586;988.5107
8;20;12;40.53;50.2067;1021.0824
8;20;13;43.66;48.7821;999.6381
8;20;14;49.53;44.1440;925.6201
8;20;15;57.18;37.2222;804.0642
8;20;16;65.81;28.9316;643.2661
8;20;17;74.87;19.9549;454.2504
8;20;18;83.76;10.7865;250.2064
8;20;19;90.0;1.8264;47.9900
8;20;20;90.0;-6.5452;0.0000
8;20;21;90.0;-9.0000;0.0000
8;20;22;90.0;-9.0000;0.0000
8;20;23;90.0;-9.0000;0.0000
8;21;0;90.0;-9.0000;0.0000
8;21;1;90.0;-9.0000;0.0000
8;21;2;90.0;-9.0000;0.0000
8;21;3;90.0;-9.0000;0.0000
8;21;4;90.0;-8.2878;0.0000
8;21;5;85.61;-0.1093;6.9882
8;21;6;76.63;8.7406;203.8824
8;21;7;67.57;17.8761;408.9257
8;21;8;58.85;26.9048;602.0347
8;21;9;51.01;35.3571;769.5485
8;21;10;44.8;42.5964;899.9190
8;21;11;41.16;47.7552;984.1998
8;21;12;40.86;49.8781;1016.6084
8;21;13;43.99;48.4468;994.9086
8;21;14;49.85;43.8179;920.5599
8;21;15;57.48;36.9101;798.6212
8;21;16;66.11;28.6305;637.4149
8;21;17;75.17;19.6592;447.9966
8;21;18;84.11;10.4905;243.6017
8;21;19;90.0;1.5249;41.4458
8;21;20;90.0;-6.8559;0.0000
8;21;21;90.0;-9.0000;0.0000
8;21;22;90.0;-9.0000;0.0000
8;21;23;90.0;-9.0000;0.0000
8;22;0;90.0;-9.0000;0.0000
8;22;1;90.0;-9.0000;0.0000
8;22;2;90.0;-9.0000;0.0000
8;22;3;90.0;-9.0000;0.0000
8;22;4;90.0;-8.5387;0.0000
8;22;5;85.84;-0.3435;2.2620
8;22;6;76.85;8.5164;198.8683
8;22;7;67.79;17.6538;404.1959
8;22;8;59.08;26.6753;597.5384
8;22;9;51.27;35.1103;765.1954
8;22;10;45.09;42.3223;895.6052
8;22;11;41.48;47.4487;979.8180
8;22;12;41.2;49.5463;1012.0554
8;22;13;44.33;48.1079;990.0926
8;22;14;50.17;43.4880;915.4073
8;22;15;57.79;36.5940;793.0813
8;22;16;66.42;28.3255;631.4644
8;22;17;75.47;19.3596;441.6436
8;22;18;84.46;10.1906;236.9017
8;22;19;90.0;1.2197;34.8672
8;22;20;90.0;-7.1703;0.0000
8;22;21;90.0;-9.0000;0.0000
8;22;22;90.0;-9.0000;0.0000
8;22;23;90.0;-9.0000;0.0000
8;23;0;90.0;-9.0000;0.0000
8;23;1;90.0;-9.0000;0.0000
8;23;2;90.0;-9.0000;0.0000
8;23;3;90.0;-9.0000;0.0000
8;23;4;90.0;-8.7911;0.0000
8;23;5;86.06;-0.5790;0.0000
8;23;6;77.08;8.2907;193.8188
8;23;7;68.02;17.4300;399.4247
8;23;8;59.32;26.4440;592.9948
8;23;9;51.53;34.8613;760.7877
8;23;10;45.38;42.0457;891.2290
8;23;11;41.8;47.1394;975.3654
8;23;12;41.54;49.2113;1007.4235
8;23;13;44.67;47.7656;985.1905
8;23;14;50.5;43.1543;910.1627
8;23;15;58.11;36.2740;787.4453
8;23;16;66.72;28.0165;625.4159
8;23;17;75.78;19.0561;435.1930
8;23;18;84.8;9.8869;230.1088
8;23;19;90.0;0.9107;28.2667
8;23;20;90.0;-7.4884;0.0000
8;23;21;90.0;-9.0000;0.0000
8;23;22;90.0;-9.0000;0.0000
8;23;23;90.0;-9.0000;0.0000
8;24;0;90.0;-9.0000;0.0000
8;24;1;90.0;-9.0000;0.0000
8;24;2;90.0;-9.0000;0.0000
8;24;3;90.0;-9.0000;0.0000
8;24;4;90.0;-9.0000;0.0000
8;24;5;86.27;-0.8158;0.0000
8;24;6;77.3;8.0638;188.7349
8;24;7;68.25;17.2046;394.6125
8;24;8;59.57;26.2109;588.4039
8;24;9;51.8;34.6101;756.3255
8;24;10;45.68;41.7665;886.7901
8;24;11;42.13;46.8272;970.8419
8;24;12;41.89;48.8732;1002.7129
8;24;13;45.01;47.4199;980.2028
8;24;14;50.83;42.8170;904.8267
8;24;15;58.43;35.9503;781.7142
8;24;16;67.03;27.7037;619.2706
8;24;17;76.08;18.7490;428.6463
8;24;18;85.13;9.5797;223.2251
8;24;19;90.0;0.5983;21.6580
8;24;20;90.0;-7.8100;0.0000
8;24;21;90.0;-9.0000;0.0000
8;24;22;90.0;-9.0000;0.0000
8;24;23;90.0;-9.0000;0.0000
8;25;0;90.0;-9.0000;0.0000
8;25;1;90.0;-9.0000;0.0000
8;25;2;90.0;-9.0000;0.0000
8;25;3;90.0;-9.0000;0.0000
8;25;4;90.0;-9.0000;0.0000
8;25;5;86.49;-1.0539;0.0000
8;25;6;77.53;7.8355;183.6173
8;25;7;68.48;16.9777;389.7598
8;25;8;59.81;25.9760;583.7661
8;25;9;52.06;34.3568;751.8087
8;25;10;45.98;41.4848;882.2886
8;25;11;42.46;46.5123;966.2476
8;25;12;42.23;48.5321;997.9237
8;25;13;45.36;47.0709;975.1296
8;25;14;51.17;42.4761;899.4002
8;25;15;58.75;35.6228;775.8891
8;25;16;67.35;27.3873;613.0300
8;25;17;76.39;18.4382;422.0056
8;25;18;85.45;9.2689;216.2533
8;25;19;90.0;0.2823;15.0565
8;25;20;90.0;-8.1350;0.0000
8;25;21;90.0;-9.0000;0.0000
8;25;22;90.0;-9.0000;0.0000
8;25;23;90.0;-9.0000;0.0000
8;26;0;90.0;-9.0000;0.0000
8;26;1;90.0;-9.0000;0.0000
8;26;2;90.0;-9.0000;0.0000
8;26;3;90.0;-9.0000;0.0000
8;26;4;90.0;-9.0000;0.0000
8;26;5;86.69;-1.2932;0.0000
8;26;6;77.76;7.6059;178.4670
8;26;7;68.71;16.7494;384.8671
8;26;8;60.06;25.7394;579.0814
8;26;9;52.33;34.1014;747.2376
8;26;10;46.28;41.2007;877.7245
8;26;11;42.79;46.1946;961.5826
8;26;12;42.59;48.1881;993.0561
8;26;13;45.71;46.7187;969.9717
8;26;14;51.5;42.1318;893.8837
8;26;15;59.08;35.2918;769.9710
8;26;16;67.67;27.0673;606.6955
